id,district_id,name,status,type,code
1,1,Phúc Xá,active,phuong,1
2,1,Trúc Bạch,active,phuong,4
3,1,Vĩnh Phúc,active,phuong,6
4,1,Cống Vị,active,phuong,7
5,1,Liễu Giai,active,phuong,8
6,1,Nguyễn Trung Trực,active,phuong,10
7,1,Quán Thánh,active,phuong,13
8,1,Ngọc Hà,active,phuong,16
9,1,Điện Biên,active,phuong,19
10,1,Đội Cấn,active,phuong,22
11,1,Ngọc Khánh,active,phuong,25
12,1,Kim Mã,active,phuong,28
13,1,Giảng Võ,active,phuong,31
14,1,Thành Công,active,phuong,34
15,2,Phúc Tân,active,phuong,37
16,2,Đồng Xuân,active,phuong,40
17,2,Hàng Mã,active,phuong,43
18,2,Hàng Buồm,active,phuong,46
19,2,Hàng Đào,active,phuong,49
20,2,Hàng Bồ,active,phuong,52
21,2,Cửa Đông,active,phuong,55
22,2,Lý Thái Tổ,active,phuong,58
23,2,Hàng Bạc,active,phuong,61
24,2,Hàng Gai,active,phuong,64
25,2,Chương Dương Độ,active,phuong,67
26,2,Hàng Trống,active,phuong,70
27,2,Cửa Nam,active,phuong,73
28,2,Hàng Bông,active,phuong,76
29,2,Tràng Tiền,active,phuong,79
30,2,Trần Hưng Đạo,active,phuong,82
31,2,Phan Chu Trinh,active,phuong,85
32,2,Hàng Bài,active,phuong,88
33,3,Phú Thượng,active,phuong,91
34,3,Nhật Tân,active,phuong,94
35,3,Tứ Liên,active,phuong,97
36,3,Quảng An,active,phuong,100
37,3,Xuân La,active,phuong,103
38,3,Yên Phụ,active,phuong,106
39,3,Bưởi,active,phuong,109
40,3,Thuỵ Khuê,active,phuong,112
41,4,Thượng Thanh,active,phuong,115
42,4,Ngọc Thuỵ,active,phuong,118
43,4,Giang Biên,active,phuong,121
44,4,Đức Giang,active,phuong,124
45,4,Việt Hưng,active,phuong,127
46,4,Gia Thuỵ,active,phuong,130
47,4,Ngọc Lâm,active,phuong,133
48,4,Phúc Lợi,active,phuong,136
49,4,Bồ Đề,active,phuong,139
50,4,Sài Đồng,active,phuong,142
51,4,Long Biên,active,phuong,145
52,4,Thạch Bàn,active,phuong,148
53,4,Phúc Đồng,active,phuong,151
54,4,Cự Khối,active,phuong,154
55,5,Nghĩa Đô,active,phuong,157
56,5,Nghĩa Tân,active,phuong,160
57,5,Mai Dịch,active,phuong,163
58,5,Dịch Vọng,active,phuong,166
59,5,Dịch Vọng Hậu,active,phuong,167
60,5,Quan Hoa,active,phuong,169
61,5,Yên Hoà,active,phuong,172
62,5,Trung Hoà,active,phuong,175
63,6,Cát Linh,active,phuong,178
64,6,Văn Miếu,active,phuong,181
65,6,Quốc Tử Giám,active,phuong,184
66,6,Láng Thượng,active,phuong,187
67,6,Ô Chợ Dừa,active,phuong,190
68,6,Văn Chương,active,phuong,193
69,6,Hàng Bột,active,phuong,196
70,6,Láng Hạ,active,phuong,199
71,6,Khâm Thiên,active,phuong,202
72,6,Thổ Quan,active,phuong,205
73,6,Nam Đồng,active,phuong,208
74,6,Trung Phụng,active,phuong,211
75,6,Quang Trung,active,phuong,214
76,6,Trung Liệt,active,phuong,217
77,6,Phương Liên,active,phuong,220
78,6,Thịnh Quang,active,phuong,223
79,6,Trung Tự,active,phuong,226
80,6,Kim Liên,active,phuong,229
81,6,Phương Mai,active,phuong,232
82,6,Ngã Tư Sở,active,phuong,235
83,6,Khương Thượng,active,phuong,238
84,7,Nguyễn Du,active,phuong,241
85,7,Bạch Đằng,active,phuong,244
86,7,Phạm Đình Hổ,active,phuong,247
87,7,Bùi Thị Xuân,active,phuong,250
88,7,Ngô Thì Nhậm,active,phuong,253
89,7,Lê Đại Hành,active,phuong,256
90,7,Đồng Nhân,active,phuong,259
91,7,Phố Huế,active,phuong,262
92,7,Đống Mác,active,phuong,265
93,7,Thanh Lương,active,phuong,268
94,7,Thanh Nhàn,active,phuong,271
95,7,Cầu Dền,active,phuong,274
96,7,Bách Khoa,active,phuong,277
97,7,Đồng Tâm,active,phuong,280
98,7,Vĩnh Tuy,active,phuong,283
99,7,Bạch Mai,active,phuong,286
100,7,Quỳnh Mai,active,phuong,289
101,7,Quỳnh Lôi,active,phuong,292
102,7,Minh Khai,active,phuong,295
103,7,Trương Định,active,phuong,298
104,8,Thanh Trì,active,phuong,301
105,8,Vĩnh Hưng,active,phuong,304
106,8,Định Công,active,phuong,307
107,8,Mai Động,active,phuong,310
108,8,Tương Mai,active,phuong,313
109,8,Đại Kim,active,phuong,316
110,8,Tân Mai,active,phuong,319
111,8,Hoàng Văn Thụ,active,phuong,322
112,8,Giáp Bát,active,phuong,325
113,8,Lĩnh Nam,active,phuong,328
114,8,Thịnh Liệt,active,phuong,331
115,8,Trần Phú,active,phuong,334
116,8,Hoàng Liệt,active,phuong,337
117,8,Yên Sở,active,phuong,340
118,9,Nhân Chính,active,phuong,343
119,9,Thượng Đình,active,phuong,346
120,9,Khương Trung,active,phuong,349
121,9,Khương Mai,active,phuong,352
122,9,Thanh Xuân Trung,active,phuong,355
123,9,Phương Liệt,active,phuong,358
124,9,Hạ Đình,active,phuong,361
125,9,Khương Đình,active,phuong,364
126,9,Thanh Xuân Bắc,active,phuong,367
127,9,Thanh Xuân Nam,active,phuong,370
128,9,Kim Giang,active,phuong,373
129,10,Sóc Sơn,active,thi-tran,376
130,10,Bắc Sơn,active,xa,379
131,10,Minh Trí,active,xa,382
132,10,Hồng Kỳ,active,xa,385
133,10,Nam Sơn,active,xa,388
134,10,Trung Giã,active,xa,391
135,10,Tân Hưng,active,xa,394
136,10,Minh Phú,active,xa,397
137,10,Phù Linh,active,xa,400
138,10,Bắc Phú,active,xa,403
139,10,Tân Minh,active,xa,406
140,10,Quang Tiến,active,xa,409
141,10,Hiền Ninh,active,xa,412
142,10,Tân Dân,active,xa,415
143,10,Tiên Dược,active,xa,418
144,10,Việt Long,active,xa,421
145,10,Xuân Giang,active,xa,424
146,10,Mai Đình,active,xa,427
147,10,Đức Hoà,active,xa,430
148,10,Thanh Xuân,active,xa,433
149,10,Đông Xuân,active,xa,436
150,10,Kim Lũ,active,xa,439
151,10,Phú Cường,active,xa,442
152,10,Phú Minh,active,xa,445
153,10,Phù Lỗ,active,xa,448
154,10,Xuân Thu,active,xa,451
155,11,Đông Anh,active,thi-tran,454
156,11,Xuân Nộn,active,xa,457
157,11,Thuỵ Lâm,active,xa,460
158,11,Bắc Hồng,active,xa,463
159,11,Nguyên Khê,active,xa,466
160,11,Nam Hồng,active,xa,469
161,11,Tiên Dương,active,xa,472
162,11,Vân Hà,active,xa,475
163,11,Uy Nỗ,active,xa,478
164,11,Vân Nội,active,xa,481
165,11,Liên Hà,active,xa,484
166,11,Việt Hùng,active,xa,487
167,11,Kim Nỗ,active,xa,490
168,11,Kim Chung,active,xa,493
169,11,Dục Tú,active,xa,496
170,11,Đại Mạch,active,xa,499
171,11,Vĩnh Ngọc,active,xa,502
172,11,Cổ Loa,active,xa,505
173,11,Hải Bối,active,xa,508
174,11,Xuân Canh,active,xa,511
175,11,Võng La,active,xa,514
176,11,Tầm Xá,active,xa,517
177,11,Mai Lâm,active,xa,520
178,11,Đông Hội,active,xa,523
179,12,Yên Viên,active,thi-tran,526
180,12,Yên Thường,active,xa,529
181,12,Yên Viên,active,xa,532
182,12,Ninh Hiệp,active,xa,535
183,12,Đình Xuyên,active,xa,538
184,12,Dương Hà,active,xa,541
185,12,Phù Đổng,active,xa,544
186,12,Trung Mầu,active,xa,547
187,12,Lệ Chi,active,xa,550
188,12,Cổ Bi,active,xa,553
189,12,Đặng Xá,active,xa,556
190,12,Phú Thị,active,xa,559
191,12,Kim Sơn,active,xa,562
192,12,Trâu Quỳ,active,thi-tran,565
193,12,Dương Quang,active,xa,568
194,12,Dương Xá,active,xa,571
195,12,Đông Dư,active,xa,574
196,12,Đa Tốn,active,xa,577
197,12,Kiêu Kỵ,active,xa,580
198,12,Bát Tràng,active,xa,583
199,12,Kim Lan,active,xa,586
200,12,Văn Đức,active,xa,589
201,13,Cầu Diễn,active,thi-tran,592
202,13,Thượng Cát,active,xa,595
203,13,Liên Mạc,active,xa,598
204,13,Đông Ngạc,active,xa,601
205,13,Thuỵ Phương,active,xa,604
206,13,Tây Tựu,active,xa,607
207,13,Xuân Đỉnh,active,xa,610
208,13,Minh Khai,active,xa,613
209,13,Cổ Nhuế,active,xa,616
210,13,Phú Diễn,active,xa,619
211,13,Xuân Phương,active,xa,622
212,13,Mỹ Đình,active,xa,625
213,13,Tây Mỗ,active,xa,628
214,13,Mễ Trì,active,xa,631
215,13,Đại Mỗ,active,xa,634
216,13,Trung Văn,active,xa,637
217,14,Văn Điển,active,thi-tran,640
218,14,Tân Triều,active,xa,643
219,14,Thanh Liệt,active,xa,646
220,14,Tả Thanh Oai,active,xa,649
221,14,Hữu Hoà,active,xa,652
222,14,Tam Hiệp,active,xa,655
223,14,Tứ Hiệp,active,xa,658
224,14,Yên Mỹ,active,xa,661
225,14,Vĩnh Quỳnh,active,xa,664
226,14,Ngũ Hiệp,active,xa,667
227,14,Duyên Hà,active,xa,670
228,14,Ngọc Hồi,active,xa,673
229,14,Vạn Phúc,active,xa,676
230,14,Đại Áng,active,xa,679
231,14,Liên Ninh,active,xa,682
232,14,Đông Mỹ,active,xa,685
233,15,Quang Trung,active,phuong,688
234,15,Trần Phú,active,phuong,691
235,15,Ngọc Hà,active,phuong,692
236,15,Nguyễn Trãi,active,phuong,694
237,15,Minh Khai,active,phuong,697
238,15,Ngọc Đường,active,xa,700
239,20,Kim Thạch,active,xa,703
240,20,Phú Linh,active,xa,706
241,20,Kim Linh,active,xa,709
242,16,Phó Bảng,active,thi-tran,712
243,16,Lũng Cú,active,xa,715
244,16,Má Lé,active,xa,718
245,16,Đồng Văn,active,thi-tran,721
246,16,Lũng Táo,active,xa,724
247,16,Phố Là,active,xa,727
248,16,Thài Phìn Tủng,active,xa,730
249,16,Sủng Là,active,xa,733
250,16,Xà Phìn,active,xa,736
251,16,Tả Phìn,active,xa,739
252,16,Tả Lủng,active,xa,742
253,16,Phố Cáo,active,xa,745
254,16,Sính Lủng,active,xa,748
255,16,Sảng Tủng,active,xa,751
256,16,Lũng Thầu,active,xa,754
257,16,Hố Quáng Phìn,active,xa,757
258,16,Vần Chải,active,xa,760
259,16,Lũng Phìn,active,xa,763
260,16,Sủng Trái,active,xa,766
261,17,Mèo Vạc,active,thi-tran,769
262,17,Thượng Phùng,active,xa,772
263,17,Pải Lủng,active,xa,775
264,17,Xín Cái,active,xa,778
265,17,Pả Vi,active,xa,781
266,17,Giàng Chu Phìn,active,xa,784
267,17,Sủng Trà,active,xa,787
268,17,Sủng Máng,active,xa,790
269,17,Sơn Vĩ,active,xa,793
270,17,Tả Lủng,active,xa,796
271,17,Cán Chu Phìn,active,xa,799
272,17,Lũng Pù,active,xa,802
273,17,Lũng Chinh,active,xa,805
274,17,Tát Ngà,active,xa,808
275,17,Nậm Ban,active,xa,811
276,17,Khâu Vai,active,xa,814
277,17,Niêm Tòng,active,xa,815
278,17,Niêm Sơn,active,xa,817
279,18,Yên Minh,active,thi-tran,820
280,18,Thắng Mố,active,xa,823
281,18,Phú Lũng,active,xa,826
282,18,Sủng Tráng,active,xa,829
283,18,Bạch Đích,active,xa,832
284,18,Na Khê,active,xa,835
285,18,Sủng Thài,active,xa,838
286,18,Hữu Vinh,active,xa,841
287,18,Lao Và Chải,active,xa,844
288,18,Mậu Duệ,active,xa,847
289,18,Đông Minh,active,xa,850
290,18,Mậu Long,active,xa,853
291,18,Ngam La,active,xa,856
292,18,Ngọc Long,active,xa,859
293,18,Đường Thượng,active,xa,862
294,18,Lũng Hồ,active,xa,865
295,18,Du Tiến,active,xa,868
296,18,Du Già,active,xa,871
297,19,Tam Sơn,active,thi-tran,874
298,19,Bát Đại Sơn,active,xa,877
299,19,Nghĩa Thuận,active,xa,880
300,19,Cán Tỷ,active,xa,883
301,19,Cao Mã Pờ,active,xa,886
302,19,Thanh Vân,active,xa,889
303,19,Tùng Vài,active,xa,892
304,19,Đông Hà,active,xa,895
305,19,Quản Bạ,active,xa,898
306,19,Lùng Tám,active,xa,901
307,19,Quyết Tiến,active,xa,904
308,19,Tả Ván,active,xa,907
309,19,Thái An,active,xa,910
310,20,Vị Xuyên,active,thi-tran,913
311,20,Nông Trường Việt Lâm,active,thi-tran,916
312,20,Minh Tân,active,xa,919
313,20,Thuận Hoà,active,xa,922
314,20,Tùng Bá,active,xa,925
315,20,Thanh Thủy,active,xa,928
316,20,Thanh Đức,active,xa,931
317,20,Phong Quang,active,xa,934
318,20,Xín Chải,active,xa,937
319,20,Phương Tiến,active,xa,940
320,20,Lao Chải,active,xa,943
321,15,Phương Độ,active,xa,946
322,15,Phương Thiện,active,xa,949
323,20,Cao Bồ,active,xa,952
324,20,Đạo Đức,active,xa,955
325,20,Thượng Sơn,active,xa,958
326,20,Linh Hồ,active,xa,961
327,20,Quảng Ngần,active,xa,964
328,20,Việt Lâm,active,xa,967
329,20,Ngọc Linh,active,xa,970
330,20,Ngọc Minh,active,xa,973
331,20,Bạch Ngọc,active,xa,976
332,20,Trung Thành,active,xa,979
333,21,Minh Sơn,active,xa,982
334,21,Giáp Trung,active,xa,985
335,21,Yên Định,active,xa,988
336,21,Yên Phú,active,thi-tran,991
337,21,Minh Ngọc,active,xa,994
338,21,Yên Phong,active,xa,997
339,21,Lạc Nông,active,xa,1000
340,21,Phú Nam,active,xa,1003
341,21,Yên Cường,active,xa,1006
342,21,Thượng Tân,active,xa,1009
343,21,Đường Âm,active,xa,1012
344,21,Đường Hồng,active,xa,1015
345,21,Phiêng Luông,active,xa,1018
346,22,Vinh Quang,active,thi-tran,1021
347,22,Bản Máy,active,xa,1024
348,22,Thàng Tín,active,xa,1027
349,22,Thèn Chu Phìn,active,xa,1030
350,22,Pố Lồ,active,xa,1033
351,22,Bản Phùng,active,xa,1036
352,22,Túng Sán,active,xa,1039
353,22,Chiến Phố,active,xa,1042
354,22,Đản Ván,active,xa,1045
355,22,Tụ Nhân,active,xa,1048
356,22,Tân Tiến,active,xa,1051
357,22,Nàng Đôn,active,xa,1054
358,22,Pờ Ly Ngài,active,xa,1057
359,22,Sán Xả Hồ,active,xa,1060
360,22,Bản Luốc,active,xa,1063
361,22,Ngàm Đăng Vài,active,xa,1066
362,22,Bản Nhùng,active,xa,1069
363,22,Tả Sử Choóng,active,xa,1072
364,22,Nậm Dịch,active,xa,1075
365,22,Bản Péo,active,xa,1078
366,22,Hồ Thầu,active,xa,1081
367,22,Nam Sơn,active,xa,1084
368,22,Nậm Tỵ,active,xa,1087
369,22,Thông Nguyên,active,xa,1090
370,22,Nậm Khòa,active,xa,1093
371,23,Cốc Pài,active,thi-tran,1096
372,23,Nàn Xỉn,active,xa,1099
373,23,Bản Díu,active,xa,1102
374,23,Chí Cà,active,xa,1105
375,23,Xín Mần,active,xa,1108
376,23,Trung Thịnh,active,xa,1111
377,23,Thèn Phàng,active,xa,1114
378,23,Ngán Chiên,active,xa,1117
379,23,Pà Vầy Sủ,active,xa,1120
380,23,Cốc Rế,active,xa,1123
381,23,Thu Tà,active,xa,1126
382,23,Nàn Ma,active,xa,1129
383,23,Tả Nhìu,active,xa,1132
384,23,Bản Ngò,active,xa,1135
385,23,Chế Là,active,xa,1138
386,23,Nấm Dẩn,active,xa,1141
387,23,Quảng Nguyên,active,xa,1144
388,23,Nà Chì,active,xa,1147
389,23,Khuôn Lùng,active,xa,1150
390,24,Việt Quang,active,thi-tran,1153
391,24,Vĩnh Tuy,active,thi-tran,1156
392,24,Tân Lập,active,xa,1159
393,24,Tân Thành,active,xa,1162
394,24,Đồng Tiến,active,xa,1165
395,24,Đồng Tâm,active,xa,1168
396,24,Tân Quang,active,xa,1171
397,24,Thượng Bình,active,xa,1174
398,24,Hữu Sản,active,xa,1177
399,24,Kim Ngọc,active,xa,1180
400,24,Việt Vinh,active,xa,1183
401,24,Bằng Hành,active,xa,1186
402,24,Quang Minh,active,xa,1189
403,24,Liên Hiệp,active,xa,1192
404,24,Vô Điếm,active,xa,1195
405,24,Việt Hồng,active,xa,1198
406,24,Hùng An,active,xa,1201
407,24,Đức Xuân,active,xa,1204
408,24,Tiên Kiều,active,xa,1207
409,24,Vĩnh Hảo,active,xa,1210
410,24,Vĩnh Phúc,active,xa,1213
411,24,Đồng Yên,active,xa,1216
412,24,Đông Thành,active,xa,1219
413,25,Xuân Minh,active,xa,1222
414,25,Tiên Nguyên,active,xa,1225
415,25,Tân Nam,active,xa,1228
416,25,Bản Rịa,active,xa,1231
417,25,Yên Thành,active,xa,1234
418,25,Yên Bình,active,xa,1237
419,25,Tân Trịnh,active,xa,1240
420,25,Tân Bắc,active,xa,1243
421,25,Bằng Lang,active,xa,1246
422,25,Yên Hà,active,xa,1249
423,25,Hương Sơn,active,xa,1252
424,25,Xuân Giang,active,xa,1255
425,25,Nà Khương,active,xa,1258
426,25,Tiên Yên,active,xa,1261
427,25,Vĩ Thượng,active,xa,1264
428,26,Sông Hiến,active,phuong,1267
429,26,Sông Bằng,active,phuong,1270
430,26,Hợp Giang,active,phuong,1273
431,26,Tân Giang,active,phuong,1276
432,26,Ngọc Xuân,active,xa,1279
433,26,Đề Thám,active,xa,1282
434,26,Hoà Chung,active,xa,1285
435,26,Duyệt Trung,active,xa,1288
436,27,Pác Mi Ầu,active,thi-tran,1290
437,27,Đức Hạnh,active,xa,1291
438,27,Lý Bôn,active,xa,1294
439,27,Nam Cao,active,xa,1296
440,27,Nam Quang,active,xa,1297
441,27,Vĩnh Quang,active,xa,1300
442,27,Quảng Lâm,active,xa,1303
443,27,Thạch Lâm,active,xa,1304
444,27,Tân Việt,active,xa,1306
445,27,Vĩnh Phong,active,xa,1309
446,27,Mông Ân,active,xa,1312
447,27,Thái Học,active,xa,1315
448,27,Thái Sơn,active,xa,1316
449,27,Yên Thổ,active,xa,1318
450,28,Bảo Lạc,active,thi-tran,1321
451,28,Cốc Pàng,active,xa,1324
452,28,Thượng Hà,active,xa,1327
453,28,Cô Ba,active,xa,1330
454,28,Bảo Toàn,active,xa,1333
455,28,Khánh Xuân,active,xa,1336
456,28,Xuân Trường,active,xa,1339
457,28,Hồng Trị,active,xa,1342
458,28,Kim Cúc,active,xa,1343
459,28,Phan Thanh,active,xa,1345
460,28,Hồng An,active,xa,1348
461,28,Hưng Đạo,active,xa,1351
462,28,Hưng Thịnh,active,xa,1352
463,28,Huy Giáp,active,xa,1354
464,28,Đình Phùng,active,xa,1357
465,28,Sơn Lập,active,xa,1359
466,28,Sơn Lộ,active,xa,1360
467,29,Thông Nông,active,thi-tran,1363
468,29,Cần Yên,active,xa,1366
469,29,Cần Nông,active,xa,1367
470,29,Vị Quang,active,xa,1369
471,29,Lương Thông,active,xa,1372
472,29,Đa Thông,active,xa,1375
473,29,Ngọc Động,active,xa,1378
474,29,Yên Sơn,active,xa,1381
475,29,Lương Can,active,xa,1384
476,29,Thanh Long,active,xa,1387
477,29,Bình Lãng,active,xa,1390
478,30,Xuân Hoà,active,thi-tran,1392
479,30,Lũng Nặm,active,xa,1393
480,30,Kéo Yên,active,xa,1396
481,30,Trường Hà,active,xa,1399
482,30,Vân An,active,xa,1402
483,30,Cải Viên,active,xa,1405
484,30,Nà Sác,active,xa,1408
485,30,Nội Thôn,active,xa,1411
486,30,Tổng Cọt,active,xa,1414
487,30,Sóc Hà,active,xa,1417
488,30,Thượng Thôn,active,xa,1420
489,30,Vần Dính,active,xa,1423
490,30,Hồng Sĩ,active,xa,1426
491,30,Sĩ Hai,active,xa,1429
492,30,Quý Quân,active,xa,1432
493,30,Mã Ba,active,xa,1435
494,30,Phù Ngọc,active,xa,1438
495,30,Đào Ngạn,active,xa,1441
496,30,Hạ Thôn,active,xa,1444
497,31,Hùng Quốc,active,thi-tran,1447
498,31,Cô Mười,active,xa,1450
499,31,Tri Phương,active,xa,1453
500,31,Quang Hán,active,xa,1456
501,31,Quang Vinh,active,xa,1459
502,31,Xuân Nội,active,xa,1462
503,31,Quang Trung,active,xa,1465
504,31,Lưu Ngọc,active,xa,1468
505,31,Cao Chương,active,xa,1471
506,31,Quốc Toản,active,xa,1474
507,32,Trùng Khánh,active,thi-tran,1477
508,32,Ngọc Khê,active,xa,1480
509,32,Ngọc Côn,active,xa,1481
510,32,Phong Nậm,active,xa,1483
511,32,Ngọc Chung,active,xa,1486
512,32,Đình Phong,active,xa,1489
513,32,Lăng Yên,active,xa,1492
514,32,Đàm Thuỷ,active,xa,1495
515,32,Khâm Thành,active,xa,1498
516,32,Chí Viễn,active,xa,1501
517,32,Lăng Hiếu,active,xa,1504
518,32,Phong Châu,active,xa,1507
519,32,Đình Minh,active,xa,1510
520,32,Cảnh Tiên,active,xa,1513
521,32,Trung Phúc,active,xa,1516
522,32,Cao Thăng,active,xa,1519
523,32,Đức Hồng,active,xa,1522
524,32,Thông Hoè,active,xa,1525
525,32,Thân Giáp,active,xa,1528
526,32,Đoài Côn,active,xa,1531
527,33,Minh Long,active,xa,1534
528,33,Lý Quốc,active,xa,1537
529,33,Thắng Lợi,active,xa,1540
530,33,Đồng Loan,active,xa,1543
531,33,Đức Quang,active,xa,1546
532,33,Kim Loan,active,xa,1549
533,33,Quang Long,active,xa,1552
534,33,An Lạc,active,xa,1555
535,33,Thanh Nhật,active,thi-tran,1558
536,33,Vinh Quý,active,xa,1561
537,33,Việt Chu,active,xa,1564
538,33,Cô Ngân,active,xa,1567
539,33,Thái Đức,active,xa,1570
540,33,Thị Hoa,active,xa,1573
541,34,Quảng Uyên,active,thi-tran,1576
542,34,Phi Hải,active,xa,1579
543,34,Quảng Hưng,active,xa,1582
544,34,Bình Lăng,active,xa,1585
545,34,Quốc Dân,active,xa,1588
546,34,Quốc Phong,active,xa,1591
547,34,Độc Lập,active,xa,1594
548,34,Cai Bộ,active,xa,1597
549,34,Đoài Khôn,active,xa,1600
550,34,Phúc Sen,active,xa,1603
551,34,Chí Thảo,active,xa,1606
552,34,Tự Do,active,xa,1609
553,34,Hồng Định,active,xa,1612
554,34,Hồng Quang,active,xa,1615
555,34,Ngọc Động,active,xa,1618
556,34,Hoàng Hải,active,xa,1621
557,34,Hạnh Phúc,active,xa,1624
558,35,Tà Lùng,active,thi-tran,1627
559,35,Triệu Ẩu,active,xa,1630
560,35,Hồng Đại,active,xa,1633
561,35,Cách Linh,active,xa,1636
562,35,Đại Sơn,active,xa,1639
563,35,Lương Thiện,active,xa,1642
564,35,Tiên Thành,active,xa,1645
565,35,Hoà Thuận,active,thi-tran,1648
566,35,Mỹ Hưng,active,xa,1651
567,36,Nước Hai,active,thi-tran,1654
568,36,Dân Chủ,active,xa,1657
569,36,Nam Tuấn,active,xa,1660
570,36,Đức Xuân,active,xa,1663
571,36,Đại Tiến,active,xa,1666
572,36,Đức Long,active,xa,1669
573,36,Ngũ Lão,active,xa,1672
574,36,Trương Lương,active,xa,1675
575,36,Bình Long,active,xa,1678
576,36,Nguyễn Huệ,active,xa,1681
577,36,Công Trừng,active,xa,1684
578,36,Hồng Việt,active,xa,1687
579,36,Bế Triều,active,xa,1690
580,36,Vĩnh Quang,active,xa,1693
581,36,Hoàng Tung,active,xa,1696
582,36,Trương Vương,active,xa,1699
583,36,Quang Trung,active,xa,1702
584,36,Hưng Đạo,active,xa,1705
585,36,Bạch Đằng,active,xa,1708
586,36,Bình Dương,active,xa,1711
587,36,Lê Chung,active,xa,1714
588,36,Hà Trì,active,xa,1717
589,36,Chu Trinh,active,xa,1720
590,36,Hồng Nam,active,xa,1723
591,37,Nguyên Bình,active,thi-tran,1726
592,37,Tĩnh Túc,active,thi-tran,1729
593,37,Yên Lạc,active,xa,1732
594,37,Triệu Nguyên,active,xa,1735
595,37,Ca Thành,active,xa,1738
596,37,Thái Học,active,xa,1741
597,37,Vũ Nông,active,xa,1744
598,37,Minh Tâm,active,xa,1747
599,37,Thể Dục,active,xa,1750
600,37,Bắc Hợp,active,xa,1753
601,37,Mai Long,active,xa,1756
602,37,Lang Môn,active,xa,1759
603,37,Minh Thanh,active,xa,1762
604,37,Hoa Thám,active,xa,1765
605,37,Phan Thanh,active,xa,1768
606,37,Quang Thành,active,xa,1771
607,37,Tam Kim,active,xa,1774
608,37,Thành Công,active,xa,1777
609,37,Thịnh Vượng,active,xa,1780
610,37,Hưng Đạo,active,xa,1783
611,38,Đông Khê,active,thi-tran,1786
612,38,Canh Tân,active,xa,1789
613,38,Kim Đồng,active,xa,1792
614,38,Minh Khai,active,xa,1795
615,38,Thị Ngân,active,xa,1798
616,38,Đức Thông,active,xa,1801
617,38,Thái Cường,active,xa,1804
618,38,Vân Trình,active,xa,1807
619,38,Thuỵ Hùng,active,xa,1810
620,38,Quang Trọng,active,xa,1813
621,38,Trọng Con,active,xa,1816
622,38,Lê Lai,active,xa,1819
623,38,Đức Long,active,xa,1822
624,38,Danh Sỹ,active,xa,1825
625,38,Lê Lợi,active,xa,1828
626,38,Đức Xuân,active,xa,1831
627,39,Nguyễn Thị Minh Khai,active,phuong,1834
628,39,Sông Cầu,active,phuong,1837
629,39,Đức Xuân,active,phuong,1840
630,39,Phùng Chí Kiên,active,phuong,1843
631,39,Huyền Tụng,active,xa,1846
632,39,Dương Quang,active,xa,1849
633,39,Nông Thượng,active,xa,1852
634,39,Xuất Hoá,active,xa,1855
635,40,Bằng Thành,active,xa,1858
636,40,Nhạn Môn,active,xa,1861
637,40,Bộc Bố,active,xa,1864
638,40,Công Bằng,active,xa,1867
639,40,Giáo Hiệu,active,xa,1870
640,40,Xuân La,active,xa,1873
641,40,An Thắng,active,xa,1876
642,40,Cổ Linh,active,xa,1879
643,40,Nghiên Loan,active,xa,1882
644,40,Cao Tân,active,xa,1885
645,41,Chợ Rã,active,thi-tran,1888
646,41,Bành Trạch,active,xa,1891
647,41,Phúc Lộc,active,xa,1894
648,41,Hà Hiệu,active,xa,1897
649,41,Cao Thượng,active,xa,1900
650,41,Cao Trĩ,active,xa,1903
651,41,Khang Ninh,active,xa,1906
652,41,Nam Mẫu,active,xa,1909
653,41,Thượng Giáo,active,xa,1912
654,41,Địa Linh,active,xa,1915
655,41,Yến Dương,active,xa,1918
656,41,Chu Hương,active,xa,1921
657,41,Quảng Khê,active,xa,1924
658,41,Mỹ Phương,active,xa,1927
659,41,Hoàng Trĩ,active,xa,1930
660,41,Đồng Phúc,active,xa,1933
661,42,Nà Phặc,active,thi-tran,1936
662,42,Thượng Ân,active,xa,1939
663,42,Bằng Vân,active,xa,1942
664,42,Cốc Đán,active,xa,1945
665,42,Trung Hoà,active,xa,1948
666,42,Đức Vân,active,xa,1951
667,42,Vân Tùng,active,xa,1954
668,42,Thượng Quan,active,xa,1957
669,42,Lãng Ngâm,active,xa,1960
670,42,Thuần Mang,active,xa,1963
671,42,Hương Nê,active,xa,1966
672,43,Phủ Thông,active,thi-tran,1969
673,43,Phương Linh,active,xa,1972
674,43,Vi Hương,active,xa,1975
675,43,Sĩ Bình,active,xa,1978
676,43,Vũ Muộn,active,xa,1981
677,43,Đôn Phong,active,xa,1984
678,43,Tú Trĩ,active,xa,1987
679,43,Lục Bình,active,xa,1990
680,43,Tân Tiến,active,xa,1993
681,43,Quân Bình,active,xa,1996
682,43,Nguyên Phúc,active,xa,1999
683,43,Cao Sơn,active,xa,2002
684,43,Hà Vị,active,xa,2005
685,43,Cẩm Giàng,active,xa,2008
686,43,Mỹ Thanh,active,xa,2011
687,43,Dương Phong,active,xa,2014
688,43,Quang Thuận,active,xa,2017
689,44,Bằng Lũng,active,thi-tran,2020
690,44,Xuân Lạc,active,xa,2023
691,44,Nam Cường,active,xa,2026
692,44,Đồng Lạc,active,xa,2029
693,44,Tân Lập,active,xa,2032
694,44,Bản Thi,active,xa,2035
